linea_entrenamiento_original,particion,grupo_sha256
14421,entrenamiento_reducido,a1c665165dd6c81c0adbde95fe7b9696a9ef8d3113375259c3dc363a1567bc12
14422,entrenamiento_reducido,7723dd80a0310ab0d66bfe9fef14eec2e3f78dd52cf34f014d3935e9da96ae26
14423,entrenamiento_reducido,c3a8255842542d1061695791fa5d7e65dd52d4e7ebbf2061e2cb7961a7821c86
14424,entrenamiento_reducido,fd7f949d5e5d741236bde350886eb91b818f2cf479db0575403fb69afd14c0ae
14425,entrenamiento_reducido,efddb4272045cb1fad2364ea779342ebe9e7fad251602f031dc71b808c0d1cbd
14426,entrenamiento_reducido,ecf4612ec7ed3c55d6ed8073c3634ab92b74b4ac02079641677cd5b1dd175015
14427,entrenamiento_reducido,daa3d9791c95320d59d3b9c96d3147c9c472be6de32b0a1e8c27f4c64e5f9d5b
14428,validacion,20b20d631b661577183e1b3fc8991498e27e143964244d396419d90e9e47b2fb
14429,entrenamiento_reducido,d012cc407a9c5bbfb1a9a05793328badaad24c15fd754259c926fa24124c5bf1
14430,entrenamiento_reducido,a4f3681c74f68117a12fc55613ec9755ded710f64caff964d5a1398947ca7e02
14431,entrenamiento_reducido,91162afc84c524f5f305594ee10bddf599ca1de46a530ef6e7fb79e5f225c9ab
14432,validacion,06b51733810e2e1485ae6e29683c8c39508284f11af0ca5eb33ebc2c888d02a6
14433,entrenamiento_reducido,65797d65433fc9bc9cdabdd4e7ea11674137d6aa5d5ee5a27ba3c74f80861cb9
14434,entrenamiento_reducido,fc95f63e6a6d29a04a0024427234541050f2a46ec16d371c5ee19ce1e08757ab
14435,entrenamiento_reducido,e40af771d41abbc3f1f8fda4dd36bc190c9a76fa024d5017c476e5a7f945aa26
14436,validacion,3ff955327df0c62b49ee887611a48ad4215aae671b46dcf8ad121547637941a4
14437,validacion,3f802c6b1cc4f0dd77aec3da4e88e7acd0006b54877d0c952b8a4f7977dede36
14438,entrenamiento_reducido,9ecc71e1dd7a67dfaf93588f81393e17a41515c763254be8f932ee104f634482
14439,entrenamiento_reducido,78c44c886a3a0bd1dbbfd582090b35ee7221ed62f78c7840b4bf5ca78b20ff9e
14440,validacion,31bacdc25df838531b31f0a5d91fb8090fe8ebcb65aef7a921812ddbf8a2830c
14441,entrenamiento_reducido,f98f8cdfe76862f50695936177b6b8403816268468e24ce8b42b90c839bf1e29
14442,entrenamiento_reducido,86342419fe6dabf7af7220ce6bad5224a89298fb30f9ffb54cae4a1a581be7f3
14443,validacion,360eeb8131eee2af577039dce4857b0cd2dc33f745e6cc5308774437feae018a
14444,entrenamiento_reducido,acff2206776cbb0d03b50ce833cef11b5dff061027ca217b98d1f2b789dc2fdc
14445,entrenamiento_reducido,74736fd437d60b94013c6b9798bfd17d26a725f086e45777dd3471855b2a96a3
14446,entrenamiento_reducido,f0180410d2f2fed11406072a913de6224cd1c927250086d90ed824e1d3b1a9a5
14447,entrenamiento_reducido,69b0852f4cd21de35b817bf4ac7195ba84e54e53557eca3a9a27463c04495e4a
14448,entrenamiento_reducido,8e6d94eebf02da7ee25daff5b9440a9d081d38d10407060fc7eddb4cfce57304
14449,entrenamiento_reducido,7b11b8a0d8ac2c46ce109fde8eeb6f07fda9b268c25596c079858e42739931cf
14450,entrenamiento_reducido,880d09959ec6f7822d5cfe2887296d77cfd92070e5ecd38f1f092e4c212860b0
14451,entrenamiento_reducido,52f9ae6986ecdb2c5ee4e110ef9b7a0d73ff11b381b0f10b35016a8c5357bcc4
14452,entrenamiento_reducido,593d284bd1b8814f299904f560f5581a830d81d22f1d51c9394e8d4429d10ed2
14453,validacion,0a8b41156959c2f9e563b5f9f4c12d954513aaba2887166602a473e4013d0c8b
14454,entrenamiento_reducido,700e33cc365d42e7b644c4bf589d71893a981cf3512a4b60df58d13fdd594227
14455,entrenamiento_reducido,d446a6a9eef62ac75c8b5b9879bd851949ff5dab0710fb343e4c0489fa0fed12
14456,entrenamiento_reducido,7c80b6fb891403c4444978817df7e92c38c2687cf653d8530b0c9a560ac91b77
14457,validacion,20665dcd803ffc8c8e0576b982275574d1f3fa8e7374eb3244e159990900821b
14458,entrenamiento_reducido,e25d76dee4b5834776f3d3dfbac7ad1c77f8eed1d0f8e7fecacce22c1f4a57f0
14459,entrenamiento_reducido,d3aaec93735485c14c789c30da90c58df377f6f8b1142b0db31c667e4d8c82fa
14460,validacion,21c02d340d8f9e665d22a6c651499e07855d509b01ed5478e5f82e680768c0af
14461,entrenamiento_reducido,627ba79852414f1ebfad97aceb786945b77fdad67c0cd888077020c3f7542614
14462,validacion,0b5048d3aaad7676cf8be7e821c7cba5b9417d04096394e940384cec45388fbd
14463,validacion,06c8e96b0191581a84b2401d38a2ede1a9f92d4481cdbac7f580a637ce28dabb
14464,entrenamiento_reducido,b22b8e9f3b243d4aa12bc17183ba5092c6973441a29aef96fbc71ba31853228b
14465,validacion,07334a85c6a00dee2571c732010730a9dd4119d2fd2d91b91dee01fb291d5a8c
14466,entrenamiento_reducido,c6c57d3174f58e458366ce7e752426597f008da9c8322bda13a62ff43999de77
14467,entrenamiento_reducido,f48f424c06c15f22b1d895f4a8a2491f27fd8e2771b1bd17ad0a29d363d5c82b
14468,validacion,3107bb868f40f00e70c10ecc56b15da8731f724d0c3aded7de1b58a90fc6148d
14469,entrenamiento_reducido,b1861ceb34ac8d9a5c514706b20f6aefe43e36556231a3bfe3b84c1b679d7156
14470,entrenamiento_reducido,f9909ec7e946f261be382cd747918accc8c75cd74640e4a842a90fb04fcae973
14471,entrenamiento_reducido,8a51feaa9c172c573f7423f66c21fc9ff5f46f291d5a21294bf1fc19025cf8f6
14472,entrenamiento_reducido,7dc9e28f8e5b8ba01e73ac135b9360f2164de882c7cf33a02f08a0a535797a80
14473,entrenamiento_reducido,bcefbd720b7ca6bf74fc9adb5b6b76a906f22a5520c03b8399768f1845ddbdee
14474,entrenamiento_reducido,b3d523e1bcef4af4c6343c8d702309c86c5614594335f13ae4c9bc8caa58ff65
14475,entrenamiento_reducido,5989500663007456fec5c42f1dbf3b853f1933cd7de8b437a863aac9fbe2bb2a
14476,entrenamiento_reducido,56380127a261f9f31a52fc7811674a5872de92b584947bb425a5c948af6dacfe
14477,entrenamiento_reducido,b21ce33f2d38dad17ae36349c2f2aafd9e09514c12ff9296ad552557631c98ee
14478,entrenamiento_reducido,fa4fb648771b5ac0a806cd92119b553f54ea320655b2afc7c79a5da8d7dd3376
14479,entrenamiento_reducido,fc0eac25ef8710e50e6eddd3fd013a0dd6817126d1cec2feba8dbcd067390c65
14480,entrenamiento_reducido,f38988359c105c1b1686dc19cb9439ec159e1aa25ac98f8d9df92cb2c0d9a0a8
14481,entrenamiento_reducido,9fb9abcc0f2eb17ae7b2d03cb3d9e3b4a172a1ab87d3e14e37e1c3fe6b55a89b
14482,entrenamiento_reducido,db909107f56e50baa5baf17ab2d45561621423bcf90b50ec201a797920ad5406
14483,validacion,0107811427f6a5a9e17df6dd5d419e000b7049a7f991dbeb719142088eb81fdc
14484,validacion,3df868b3bf8b7eb6a74d496f33b3d886541c3687275a2304b2fbbac93f4cd8c7
14485,entrenamiento_reducido,c666cb35bad41e3c7a7449aae33876937314104b5d2a9555580ab7c5fe8d3232
14486,entrenamiento_reducido,da28bb2903a6c3efe0d2316f9d1c8b3f59eb0e3c80bb1b80f84690dd95c6a5ba
14487,validacion,2e176c8bdc8bcd52f26cddbdb8a2f9e94d3ee80a75d5874768fa965591130327
14488,entrenamiento_reducido,c237a53d69e1c974f4c95e530020acdf09a75758b3d95700d987e8e5a5c5c3e1
14489,entrenamiento_reducido,d39c251d785fe235e7d706d6eb493efb11d03979777e421ad016ab7e9bc516fc
14490,entrenamiento_reducido,72fd8f663af54484372c2164c7324a8d8ea501e458f0f3c0624d3f32f0c41df7
14491,entrenamiento_reducido,b8d6d2337428a05d193983e89d3005c73b80d0cbe4e7e4439d90cbaa856579b8
14492,entrenamiento_reducido,f3c6960e99a7fd5131eef31bfaf2c0edb06512bdf413babe51c73f86cef7f2cb
14493,validacion,1999e4abc1516181712fd8d21945baf4891ea40b049c59549551f08c2c1b16d6
14494,entrenamiento_reducido,4e07b521a4001efb06de234da3a6f196994ec84ca202dcc81ce5cda560a19f2b
14495,entrenamiento_reducido,494a6ba976797b47ac9205ead85dc8c83fb5548b816707aad8873c2146872632
14496,entrenamiento_reducido,82f629ef2ee3278b21ab7a36b8b0ca12b831e413774d04385ecdc14b5aa3b8a7
14497,entrenamiento_reducido,833ac0f31435b66b62f86e8a8696c510f1272313f0ad6e2444ebca4f7e81d65c
14498,validacion,23a01d37f8147e1c28aa1ef61aefb7654d62e8adba9e3514bb50a74567bf4c8a
14499,entrenamiento_reducido,83f26a46c0dd79c365539f194488d209cca26c45a82a18c4cdb32c84acf894e8
14500,entrenamiento_reducido,4ecb9db7001112f9db2ef06b3bc6a14663a674ff4378ba926610bb13754667fb
14501,entrenamiento_reducido,f184d8f304f8eab4abbe4066aa927a444aa00c90fe14b30d5a2d073b13082b80
14502,entrenamiento_reducido,b437d5185712484d2b26b0081b3aa2f9758eba52d61cdff7a35e1b20aa0942f8
14503,entrenamiento_reducido,d8d57f622f5e38cc030b1ec14f1ab7c15c43bbf43aec14175d187ca83a9959d5
14504,entrenamiento_reducido,73bd06b53a6054aef6666b65f76cf6fc0850d6b5859d1442b0298e52f07f54ea
14505,entrenamiento_reducido,73bd06b53a6054aef6666b65f76cf6fc0850d6b5859d1442b0298e52f07f54ea
14506,entrenamiento_reducido,57659fe8f344d34ea624517ca39d5aa8cdae01807616e3fd57b108b48b1f029b
14507,validacion,201f8fbe8312b40c529f97e085d82877ce061c12d934af62bbb43217db11a850
14508,entrenamiento_reducido,a2c7b5708a08a8c8a1ce346abe43d6fd86770eed2d14b3abaa160c0e1253d8e0
14509,entrenamiento_reducido,dd17792a926d36280c2944c3a11a6fd1946030ffc34a648cc3a0ec866628c8cb
14510,entrenamiento_reducido,ea76fea367f1d277fd10ed3ea7a629ab8e872a376f81eb545f1ce4a7c9a293d9
14511,entrenamiento_reducido,9f68d6371bf34e1c80ec9fdf721400da38840cb6629680ed502c12799b726de8
14512,entrenamiento_reducido,a84448ee28961f5ae7988118ac0d970577769409df5e5ca340ff440e281fe63c
14513,entrenamiento_reducido,556cf97d2feea8dd70edbfce291b36e966e0efd8e93c233b76cb4a63bea35b07
14514,entrenamiento_reducido,9b7fd8f78b9f1d0414040505d3b7affc191d00b786a3ccd542d35beffc8600ec
14515,entrenamiento_reducido,dd8137a31d8d1e77524ffac711e59ba11e92480df31d814b7519334bc7eadc2d
14516,validacion,3b9ffcf91a78b6d44b583aaeb35a11bee180513e04d4c7c05e8c3345e24ee217
14517,entrenamiento_reducido,57bb06bbe92d99bc8929386bec34ed27d8b3f8f35cd699ed01e6b28cf77e5b9b
14518,entrenamiento_reducido,ec01d0a4b0e5e6e4c7eaeb9222d51e243885d6ad8fed141b5333e3f9a4326980
14519,entrenamiento_reducido,dec8aad5ca1376a909a5f998ed608357e350003b52e4aa71d875c59465458139
14520,entrenamiento_reducido,8882e03001fd58648a076af257da967ed9aa754d04a35dce99dfd30c687b23b7
14521,entrenamiento_reducido,89b6a069b1740a6fdbb40474e4b663f6d153605414e20c1289123b9ab057b186
14522,entrenamiento_reducido,758a6f7c1b44e2402e9eec8889683bca17db3e242264b09eef4a573877318b75
14523,entrenamiento_reducido,8874b004c37cfced0d56c4c044f423aa7cfed16cc333810221925f40e21fbda9
14524,entrenamiento_reducido,7d7b26ce3961e0ef0beec86e7590bac938db4bde68509de3028ed209770f8b12
14525,validacion,36c839e8ec838a11957cd6dc4d20362f26d83b099d8d8aba566851264b5bea84
14526,entrenamiento_reducido,ab72a5f1f0782fd6eea271cca781438db619cf85443c89f06faf59a9fde35edd
14527,entrenamiento_reducido,ab64d0818eaff9388642a9a839fb4cc3abba9050657dc657d30a7a5eabf2b883
14528,entrenamiento_reducido,8fa17efb63a6452341262b4dd34004b35e253426301f5d1241308a3c4d79dd9f
14529,validacion,0aa5eb6c493f7c588d74b50596bb260b43595a53454a9f8936f72c879d560289
14530,entrenamiento_reducido,ef2f686128c687f19b586f52e55538e92ab458cf23f6999040bc5258b040e1d0
14531,entrenamiento_reducido,ac6cebb41e4a871b905a56d93ce9eb74bc711a41ce2a6f409ca778f3478db0ff
14532,validacion,136f1547054438c2dd42dbd00478461d7a1b1f966eadcc28b3da21043551c27b
14533,validacion,0d09d4785768438520994e4708d7044f20c884bff5146d9d16509e2496b0f3b5
14534,entrenamiento_reducido,c67e79daceb1e81d5b4c084d55367b834c4c9c25f4d7f2b3cce29a574e53a998
14535,entrenamiento_reducido,abcf8e619def385a10ca00b2fe0b21756e23effe07ba2310f783bf6e5a0dbd9c
14536,entrenamiento_reducido,e24438639155bdc116209fecea2f40ce16954b96427934738ca2864dcc9ceb04
14537,validacion,0e22816b282e91422219af155730cb5028a469564c91090a01b9848272b4bd33
14538,validacion,2646b889c3268822d38b7cbd1c059f27cac6f80447422813cd1a93346eb9734b
14539,entrenamiento_reducido,b6990b3a449eeaaaecae94de6b8f719d50896cd750b31d5dd9a11dff091ba8f5
14540,entrenamiento_reducido,47e7ccac005d1a18721356c51e09f015821d46f55ccfaf6f98a0498bf3469fe3
14541,validacion,3c7be822667bb89be6094a2acd9883c3684c72f22dd1b3269197d0da3988c5d9
14542,validacion,0cc4dcb29afd04fb3dc3ef44627769c4d88d0291a69a94e4a2fdbec36917d9ff
14543,validacion,0b2e277f47baae88762149cec1900066f43d4bfbcaa13ea2e78fe45cbd544c75
14544,entrenamiento_reducido,e9f170ad2bed4374b53ab3a872ebcb46a94c48003631c9c8f1e3eb3a1e77efb3
14545,entrenamiento_reducido,d27421fffd1d9cecdcf94b1c13798fdeb8487fe4faea5f949c8e71bc2da68cf7
14546,entrenamiento_reducido,dce95d2a8fb733e16c28e4336832aeae65b8c5ba76fcb36c04f3f38a6d406338
14547,entrenamiento_reducido,599c1c76ed6a6b9e53b45d0fb6a1b0ad1f0b53f86fa054c0c394705118188a1d
14548,entrenamiento_reducido,d91f2e52addac7f4dea7c97b5b63c5274a28e0cc64640192692b18cb10b38ce2
14549,entrenamiento_reducido,9331cf770513bb5018a58b15bf11864cded9f2e0f57a77609759ee924f96d2cc
14550,entrenamiento_reducido,ddf6c9008aa9767e1d9400094bde01bd4929fb70430f249c4e87511d18249c96
14551,entrenamiento_reducido,6b590e19ba0feea14f07ba7d48c01130aea0d0346d9e67a11aa9efa1b72c8316
14552,validacion,049b237e7d7654937723fa2267850e0b6828488e18e9ed4da1cdb8d505dd7f99
14553,validacion,019d0d7d4aa9a327d0376b8266535d77de0ada66cdf2050f4000e935723cf265
14554,validacion,3aa1c2758581fc6bccefd17893eb3348e750d59dd2a62f58ab243ce0263f5578
14555,entrenamiento_reducido,ecfd652586a4f1e0159260a44e493ee8b217d1c3cbd47ab2fafeb541cc25fc22
14556,entrenamiento_reducido,60647e43be45ee5300f2baf2ed930274447ac5d97fdf7e94cc7c9adaea1cf280
14557,validacion,2650ec66fef4525bc3ad61d57862c419412d8262ae5c0c886e8abbac781d4904
14558,validacion,2f244349aa23ad044f3d6c776e59325b07f1aa3bfd07e2797f979d699759da08
14559,validacion,016a811bc4f3c828d663b3bef1fe1a0c15899b69392202c44cc1f5c38adb3981
14560,entrenamiento_reducido,4287c37b47bdff4627ff58865d501c5d249c782e26f88da0904b05e353a37fc9
14561,validacion,294bea4156aac2db1f0e11cceb5864aa2574fe15e4ff50d5631808c420b46b71
14562,entrenamiento_reducido,819d332ff334dc3c4328a8e4f444cdedfd0b7bc475a1c2094018ad962b0ae2d7
14563,validacion,2c4ed5ac4981eae078c51f2c44ffba965ada2a0e6e3d45a302506329fa30533e
14564,validacion,2953a1023aed80b99aca69c2a613942022b5f5d8a4b86610ead0ea68466aafd0
14565,entrenamiento_reducido,8d26c1bbba5e226238eb87f97598f98ac56afe3b2998cb1abfbbabf06fe2c4b7
14566,entrenamiento_reducido,46112de797a486793345905be2d37e4aeaea16b18bea179583e4d5787e813ef1
14567,validacion,2cad6702f9a18fb7356173a48ba2080bb73bbf2c7f1ad72800570565240ed0f4
14568,validacion,12587431480dc9df8eff40de531d3491debad9c3bb273b1e286c830ea9c6069c
14569,entrenamiento_reducido,acda7bba056d876ceb8533bea8b8e965c9d29f1458858ffb72ac98a0cf086458
14570,entrenamiento_reducido,bd0ce258971c1955967f1db776efe0608cee4bf5e6c9f97c448662964ee2d3d9
14571,entrenamiento_reducido,cd7fa733bae9fb78c36a4ee1801a01ae49db3a7fa66aa4b000b90a021b8693af
14572,entrenamiento_reducido,923f3595bfc0afeef4b7fe0d61110a46286bb3ec044d2f7ea5d9704261177f13
14573,entrenamiento_reducido,9a8424b769e20599c6a7fab533f10e881ed8141c57d7126ad3d64de156c8365b
14574,entrenamiento_reducido,e3db0b1a37342ae3eadddd2ed5d5b1aa8f26491699b66b237227568289293f86
14575,validacion,246cf7bf62a8fbe6a1f290350e269b0a2bfa2dbad3b962709b6952ad0583848b
14576,entrenamiento_reducido,96f233664b4f1f0bbec2591bfd36a2fb224299fa3a8a16ab1624c4602c5c3c01
14577,entrenamiento_reducido,5495cd660ac878de693ce5e5b4dc80ef7d47c57f15c037af5ea3647e26bba29b
14578,entrenamiento_reducido,6ec5180a6b9ffedc760f7f568bc92b6b0d2206ec9c8339005b6a6276d20229be
14579,entrenamiento_reducido,6e546b6e0be9f6fad24c2d77de6c31f797404e8f437011a88a527ed795074830
14580,entrenamiento_reducido,9bbf79726e446ddddb495e23c9c24624f18aabef92371b3114c30de78ed29b33
14581,entrenamiento_reducido,6df47cfeab325723307d37ae1ac2bb995e5409f0628fd8552e0a5b5b84cf57e4
14582,validacion,0f5e09bb05fcce5b6dd9be27cc16c4a6e41426f2267598e46d01cc63a9b0566a
14583,entrenamiento_reducido,ac6b0de2bfb35e0a10f177cfb99396d859368af1ea796dba095da0f3cedddaec
14584,entrenamiento_reducido,8ff234e9f9313d9c9e8e465b06dcbfb62d8254d338d4af12ac2eecc13efbc0f1
14585,validacion,24dc6cfb8cb1b10fbd4f28777989618240c63b8af4097d806ae3f8244feada0f
14586,entrenamiento_reducido,ecd924d1d7d6f02e08db79b8ef31ac60544a16c46510b0ed370a7da99c55d724
14587,validacion,3b7b6217f40313b83558c6540b9ce9deb3b851b79b6ebd60bf64cd9934b70a76
14588,entrenamiento_reducido,fcc116a3522246dac26b31b65c88fad4b92909385b4fd269355337b3561bfc37
14589,validacion,1cb5732501baf9a2bbc04aa33780822fb69d877af42eff8baf72956fed000773
14590,entrenamiento_reducido,f7444552771e3beb44ab84e366029af15f7c10613b471ddcb564d42926bf80c3
14591,validacion,1c6144e7b00a600e268a592b6e152e53a5a36c1376214037d5bfd73d8e9cfbb9
14592,entrenamiento_reducido,bd069744d9fbe75ba942782437f69f401135d178cf98139a38b3881c00523380
14593,entrenamiento_reducido,7389784274907864b4424aeb446610002fe107223c6573649bab73efd6a05d66
14594,entrenamiento_reducido,9a0d5b76d2dea08061676276f6d614b709e2c398c21a471b442c1548de4319ac
14595,entrenamiento_reducido,9f0809a6bf2e281da3346b3b4bf13c63768238a19661bac06521dd8124ba65fb
14596,entrenamiento_reducido,a1179c02979abc0b531b2e24dbfcd6fce86cbc67b1c46f50b29436a95de5b17e
14597,entrenamiento_reducido,de0447422901199032f495d085378a0c73f1231eed50eee2401e231e833ce779
14598,entrenamiento_reducido,e70331dc39ba5034ec369c38a14b979b7d4910a8ce4c3e9e353ecef99bb769c9
14599,entrenamiento_reducido,f22354b3105f9f94c4755899360ae1d0da2a72317ab21f511e274f22143b35da
14600,entrenamiento_reducido,e1de104e6374459d716c770fb09efcd0778d5cf3a1fb58bb2af236f02a29f119
14601,entrenamiento_reducido,54eb7716b73c66ff9e88eee5cef6071c0cedd4700a5c5969d52e62b07a6f844b
14602,validacion,2faefd088b653078dad407d9386067ffedd2acbac451d8be362ef2a8fab6d01a
14603,entrenamiento_reducido,4d4e4efa2eded56a71230e8537fd862c511c2eb13139d0ba8e6ec83801800ce5
14604,entrenamiento_reducido,9e620735005ff8e55ebb8727c0248cbd6f57afd22135113f780cd1ca57df4f9b
14605,entrenamiento_reducido,458720d82db15376a34ccb96ad4b0b12dc083cd7599e5819892a7f3127b3bdd9
14606,entrenamiento_reducido,9dfa24fad5c614ae48e4bde3f6ca2f29a0e2f9382e5ac3a9236ce7fc4e9646c8
14607,validacion,142113e34fb3a78f08ca112f54600590a8118ed41f7346924f095b6fdbbac2ac
14608,entrenamiento_reducido,db726fc9604198c67a4595fb24401235945730aef025216f7bb5483c7d7b8ac5
14609,entrenamiento_reducido,970e6d5d311d8f10292a01b02b76ab6f6e8326130ab29c7ef19b1ba14f348205
14610,entrenamiento_reducido,d27d8c3080ee2f989de39c8677578b385afd908ca150d406d7766e1a3b01212c
14611,validacion,0ad4dd545585c38a09a69380621d4efdfdac0006e530355c1458d576075fe521
14612,entrenamiento_reducido,ca1a81130ba2446b48916abcca1a9e1c7764655ce222b9df5f6a361dab464f42
14613,entrenamiento_reducido,7850aae82beb20e1af1854680a61eb875830447e919d306b821375b9eb9c9c7c
14614,entrenamiento_reducido,616d687aa9246efb93df9921ceca56e43209ea0e8656e3aba91cd04b5f8f28c0
14615,entrenamiento_reducido,40caaa9a0dffccfbbc318a57dbe6d15f00f1e3acc2e1b53cac36f12fc0b5b40b
14616,entrenamiento_reducido,baa40877c6e6e52635f9fa239c493128ffd82f31c5b4eb3fe2582bf553f568dd
14617,entrenamiento_reducido,a4fde578d96739f8099406df66e2d8d42dd6e423842f29534566208d18ba6c34
14618,entrenamiento_reducido,9c9638d6e7af562b4736971e6bc50b5690001a51baf08af2e123fadb2933597e
14619,validacion,3bf7e80675d6203490b2cc4a0e1ce9d7f5c2294f69d6333308fa2ecfc63f95a5
14620,entrenamiento_reducido,4019e26d2e5366cd28059caed667c099570dc0e411dc62f334783d71a4c88a18
14621,entrenamiento_reducido,a1209c564de91eb1230d2c4b337ddc92febcbf126bb2966dc60831fe2fb23366
14622,validacion,34326cc29122db6f24f6754e098089e1efa441b9f7101551c8cac368c0c3330a
14623,entrenamiento_reducido,7471654d469f58372030da5c28e726b107bfdce1e6a07aaa0978024a23271c65
14624,validacion,344ad0bbe031fa57dd6c3940ffb8205dcf80098a2d7c9ce0f5ed0189e6a219b7
14625,entrenamiento_reducido,9299d6e6c6280279c629a9ee2a919b35f2b27ea88c03aab2a94cdc398efb2feb
14626,entrenamiento_reducido,b73c1d50190d62f9e088c71c8a87e8cbce711ee65a730dcdff6dbf9a4344d604
14627,validacion,0c06274e848704f9553884dd1915a42c13a17bf595bf602c63f220313ef51b0a
14628,entrenamiento_reducido,65b7c3c12c7a8bab876f6c326e8b24f563506e7270f0530fd7832d08cdb1c330
14629,entrenamiento_reducido,cdc436e442062ce0490f1604ccfc923cab13cac89db175c4b5e1a852c1720433
14630,entrenamiento_reducido,6a0bdbd9d9317a94d639b904d546c71a13b574b483d9f0923a05822b1a66026f
14631,entrenamiento_reducido,99c07443465f1d412cfffd2f9f55f246ae22307037de41766d03a32003f887ac
14632,entrenamiento_reducido,f674d13213be8a6ffa540d208b0d7b1a987de1144320ff8febe0ccb5068b41da
14633,entrenamiento_reducido,d98258e5d0637e56efdf0414ee061ab2b0d40d0881278d9f17f05935c1d078b6
14634,entrenamiento_reducido,73efd39c4c61d3d2a0c1e9e1b0ddf0cc18233adc94102b7c45f0d47388ad9ded
14635,entrenamiento_reducido,f5819f6064bdb9514ccbd13fc76c327c1b9a1fa1eedbdd0b5af2b1861fa7f878
14636,entrenamiento_reducido,ee294b9e604dd73d8e1376917b345a641c5ddd330b46da14f7819c91557b0666
14637,entrenamiento_reducido,8e9efa8397ea2da2311ebad86bc9c100355c70c3c791bdd0af94fb4ed3d2a430
14638,entrenamiento_reducido,5832a9f7ac7491c9d597eae280128a77a526d47860644d8c25234cc5dcf0e482
14639,entrenamiento_reducido,f5c245659e572e2809f462f4acfe9824e5ad38d289191199e3522ca4d4276cb5
14640,entrenamiento_reducido,d70ed01b459a14dde473a84375229cece314df62ac036407dcd9b9f2dda95989
14641,entrenamiento_reducido,f06a24d16edade1cac3970d7d36e7d3670b2c0759e27aeca1666b6d0012bd3f2
14642,entrenamiento_reducido,f8affaf5760d6d313152d3398af6e8fa543b5a462b43d17335452579cdf33229
14643,entrenamiento_reducido,696e025e2581d7e7d1cfcaf09792837a6d94959220b4b36fd8d9c5d92e8cd236
14644,entrenamiento_reducido,429ec0030c4f57b159b1d226a31510b9247d0bee8543f44bb76a18bf9832e7d9
14645,entrenamiento_reducido,eaa92e3700999fa0ca99fd4058a2fee0e1725856e8558ac4ed727457fa87c51e
14646,entrenamiento_reducido,6509944cf2109190fbb6bc507cdb8ff5e74aa499b02a98c2971258fde2e5b832
14647,entrenamiento_reducido,be765e4a82906cfdfa87881a01a899579f458b28941b7f26f3b8a49a7ed4ad61
14648,entrenamiento_reducido,cf0f31fb47a5168af81c5582b5855a5ef864a1600d472c420facd15e47453b8f
14649,entrenamiento_reducido,e3415f4ca92f45566f14c23cb3d7dd19b70687c63ce68fdcbb1107d9b333f346
14650,validacion,0d7a260ac7a5374e4411ff88ab38cc32a81963580ec349e78af4f6c75f8e3790
14651,entrenamiento_reducido,a740d6cb7450e118da1c16939a7ce7506f546594b28739b8d0c25348c112b0fb
14652,entrenamiento_reducido,a15e1ad1373a03f65207ec8cc60d9490fb540a3f7297868f912f25f332ad55c3
14653,validacion,17facae44792fde920ab468b903174ff990a7f9349fdb63fa1a54d2d544de369
14654,entrenamiento_reducido,7be33e219ef595c4cdaf150897c43a52c7dcb05e12b1e95393f9e9bbe2d755b0
14655,entrenamiento_reducido,625b76c7f762d817a62a5107e823e39245d75ed92fd60bbd4a63e4e6ac22d554
14656,entrenamiento_reducido,873490221f717fe4718b535750c41d8ea4ba55ed2b74c2985e9aff2b7cc17ab6
14657,validacion,30d6cfc412d3af2388cb44af1919a6f961855a465563efbd9dd562d821c9596d
14658,entrenamiento_reducido,c53ee5e96eab122ae2c97eabef48324e37df64ffa0578f0bfdcb097bbb6ba874
14659,validacion,2c076d8e9c9b5142c4e0d32b9d66aa85dd4eaf03f2346e9c99b3608215d64520
14660,entrenamiento_reducido,40474ece0c5d1e5ea77d2316bfa76d9b78c95b853f333e9ae845978d293e5580
14661,entrenamiento_reducido,7c5ffeb7df8ee4973c87dff88f0a347b6572bbff3bbb5ddcac0e157f039567d2
